y5b85IZGLxNdksDBFm1GBw,Gene's Restaurant,Italian,"'73 W 11th St, New York, NY 10011'",40.73540878,-73.99772644,4,85,$$$,26:21.0
JAWWRCjAjAIKOflewu2gFA,Monte's Brick Oven,Italian,"'136 Alexander Ave, New York, NY 10454'",40.8072349,-73.9269925,4,151,$$,26:21.0
qYDoWRdntIApGW6fEUHWIQ,Biricchino,Italian,"'260 W 29th St, New York, NY 10001'",40.7488744,-73.99548394,3.5,121,$$,26:22.3
pTWFuMYed409y99N0zY05Q,Barbaresco Restaurant,Italian,"'843 Lexington Ave, New York, NY 10065'",40.76539,-73.96556,4,94,$$,26:22.3
gzRYzr57wh8NmvySbFAioQ,Pulia Ristorante,Italian,"'548 4th Ave, Brooklyn, NY 11215'",40.6669558,-73.9918603,5,26,$$,26:22.3
ETgJqJHV7BW6pIr9Ox74sA,Am?lie,Italian,"'22 W 8th St, New York, NY 10011'",40.7327,-73.99766,4.5,2708,$$,26:22.3
BiNtCoIGo00Lua93hOrj3Q,Bella Via Restaurant,Italian,"'47-46 Vernon Blvd, Long Island City, NY 11101'",40.74424605,-73.95375447,3.5,375,$$,26:22.3
C8j0q4Ma_S5hBGuAI-aaww,Di Fara Pizza,Italian,"'1424 Ave J, Brooklyn, NY 11230'",40.625093,-73.961531,4,3578,$$,26:22.3
x3PALeokwz7fFFLjfiDBAw,E Pasta,Italian,"'20 Maiden Ln, New York, NY 10038'",40.70903,-74.00925,3.5,19,$$,26:22.3
HY9Ij1zQGS5R3xU1OlFENA,Piemonte Home Made Ravioli,Italian,"'190 Grand St, New York, NY 10013'",40.71947,-73.997001,4.5,78,$,26:22.3
1OZPOWZwJr-hpvMt6TD4ug,Milkflower,Italian,"'3412 31st Ave, Astoria, NY 11106'",40.7628961,-73.9207081,4.5,663,$$,26:22.3
v1M1HIQBVwYatEF_iOmedw,ViceVersa,Italian,"'325 W 51st St, New York, NY 10019'",40.76358584,-73.98667994,4,254,$$$,26:22.3
dmCqbWwTFHqri_6fr3KlNw,Patrizia's of Staten Island,Italian,"'4255 Amboy Rd, Staten Island, NY 10308'",40.54748,-74.157845,4,562,$$$,26:22.3
OmB4X44Ru8gjD6qgSNlXdg,Primola Restaurant,Italian,"'1226 2nd Ave, New York, NY 10065'",40.7638675,-73.9616489,3.5,131,$$$,26:22.3
v1DHGRNCH9247WLYoaoA9A,L'industrie Pizzeria,Italian,"'254 S 2nd St, Brooklyn, NY 11211'",40.71162,-73.95783,4.5,558,$,26:22.3
EBK0OkVMBg_n_KxAU_4DZg,Double Zero,Italian,"'65 2nd Ave, New York, NY 10003'",40.7261288,-73.9896645,4.5,526,$$,26:22.3
mYQMjrtHp8vsEKKNsRz1XA,Union Pizza Works,Italian,"'423 Troutman St, Brooklyn, NY 11237'",40.7073067,-73.922154,4,245,$$,26:22.3
7Qv-M5VzwxBkpH7ZOeoJgQ,Orrico's Italian Restaurant,Italian,"'3019 Westchester Ave, The Bronx, NY 10461'",40.8476994,-73.8318208,4.5,32,$$,26:22.3
uboO7T3XSnl8iq0uQWhMXA,Altro Paradiso,Italian,"'234 Spring St, New York, NY 10013'",40.72549,-74.00489,3.5,155,$$$,26:22.3
aVU9U42HO0XWgvj5s_wYZQ,Romeo's Italian Restaurant,Italian,"'74-27 37th Ave, Jackson Heights, NY 11372'",40.749183,-73.8910294,3.5,57,$$,26:22.3
mk3UxnO9MQlJMsr_mMG9yQ,Numero 28 Pizzeria - West Village,Italian,"'28 Carmine St, New York, NY 10014'",40.73012,-74.00275,4,476,$$,26:22.3
XyE2VJzNDaiLt7ygHoe4RQ,Beebe's,Italian,"'28-17 Jackson Ave, Long Island City, NY 11101'",40.7489536,-73.93875184,5,3,$$,26:22.3
C0BDERmHvzTKYA7fghZW-A,Angelo Bellini,Italian,"'224 E 53rd St, New York, NY 10022'",40.757084,-73.968513,3,128,$$,26:22.3
8qT2fQh1qVhCVtAODADwRw,I Gemelli Ristorante,Italian,"'268 Huyler St, South Hackensack, NJ 07606'",40.87057,-74.04861,4.5,202,$$,26:22.3
-7PnG_cD9VY-IfHGWzynmQ,Ainslie,Italian,"'76 Ainslie St, Brooklyn, NY 11211'",40.712343,-73.952121,4,226,$$,26:22.3
XPuCR_UaPliuNQMzU2pNlQ,Olive Garden Italian Restaurant,Italian,"'2 Times Sq, New York, NY 10036'",40.75941,-73.98482,3,686,$$,26:22.3
OWAfPuMnSqn7Ru1_RNH8fw,Aria Wine Bar,Italian,"'369 51st St, New York, NY 10019'",40.76413,-73.98826,3.5,411,$$$,26:22.3
pr_CLSHRCs2lWADPOKKxcw,Pasta Dal Cuore,Italian,"'527 Jersey Ave, Jersey City, NJ 07302'",40.72094539,-74.04656938,4,276,$$,26:22.3
WE_dce2JKcv-VoFNaqiJ4w,Carmine's Pizzeria,Italian,"'358 Graham Ave, Brooklyn, NY 11211'",40.714987,-73.94414,4,463,$$,26:22.3
ejuFKvSfGl0JMZO9yzSXNw,Louie's Pizza,Italian,"'81-34 Baxter Ave, Elmhurst, NY 11373'",40.7459,-73.8834,4.5,446,$,26:22.3
4WDHrSodF1Xidv9ezS6Sgg,Tuscany Steakhouse,Italian,"'117 West 58 St, New York, NY 10019'",40.76546,-73.97724,4.5,136,$$$,26:22.3
SxevJa1nDYO4KXKSO1Mosw,Luna Pizza,Italian,"'225 Park Row, New York, NY 10038'",40.71324568,-73.9986511,4,84,$$,26:22.3
SzH79XjUPoTYBnE3dybRsw,Della,Italian,"'1238 Prospect Ave, Reeve Place, Brooklyn, NY 11218'",40.65287,-73.97631,4,127,$$,26:22.3
BQSPAXJcPw-7Gt2CCrH2Yw,Ita Italian Kitchen,Italian,"'686 Bergen Ave, Jersey City, NJ 07304'",40.723524,-74.07016,4.5,59,$$,26:22.3
wvn-FO-tY9_iWmA_OgMvEA,Frank's Trattoria,Italian,"'371 1st Ave, New York, NY 10010'",40.73612,-73.979473,3,141,$$,26:22.3
ZSDq6s2BFnvZEU4apxXbew,Di Palma Brothers Restaurant,Italian,"'8728 Kennedy Blvd, North Bergen, NJ 07047'",40.808952,-74.007419,4,122,$$,26:22.3
505bv6h3VnN6SekdHCr8Sw,Nocello,Italian,"'257 W 55th St, New York, NY 10019'",40.765363,-73.983393,3.5,159,$$$,26:22.3
Gc7OVEIs4HodL4hw9U3C3w,Copinette,Italian,"'891 1st Ave, New York, NY 10022'",40.75407,-73.96623,4.5,127,$$,26:22.3
3rGroJSZlLgL81QsQKukCA,Bravi Ragazzi,Italian,"'570 Putnam Ave, Brooklyn, NY 11221'",40.68534816,-73.93872281,3.5,114,$$,26:22.3
LdWyeeV8DuYINKVTghFwrg,Canaletto Restaurant,Italian,"'208 E 60th St, New York, NY 10022'",40.76174,-73.96569,4,68,$$$,26:22.3
hbMvJ5pGYlyFC7jJBJp3SA,Nonna Delia's,Italian,"'18-32 College Point Blvd, College Point, NY 11356'",40.78224,-73.84619,4,57,$$,26:22.3
dvUsg9UFFuUb2rE7RA5tnA,Brado,Italian,"'155 Atlantic Ave, Brooklyn, NY 11201'",40.69055703,-73.99547929,4,141,$$,26:22.3
oRdM7n-AfBPBGAlH4Q0Sag,My Pie Pizzeria Romana,Italian,"'690 Lexington Ave, New York, NY 10022'",40.7608512,-73.9694809,4.5,765,$,26:22.3
TCPZLIG8mkX0iOD4K3_wAw,Basilio Inn,Italian,"'6 Galesville Ct, Staten Island, NY 10305'",40.597421,-74.0637572,4.5,106,$$,26:22.3
oaowryQAF13ka42VSb8c1w,Spolini's,Italian,"'11625 Metropolitan Ave, Kew Gardens, NY 11418'",40.7074477,-73.8354456,3,107,$$$,26:22.3
Jgaf3JmVaPokYB3ezbhjCQ,Caravaggio,Italian,"'23 E 74th St, New York, NY 10021'",40.77345657,-73.96472931,3.5,95,$$$$,26:22.3
lP4ynyBoeFPywLg78XkMmw,Cibo E Vino,Italian,"'2418 Broadway, New York, NY 10024'",40.790206,-73.9749174,4,319,$$,26:22.3
vLaaNR3rTeSFEZe_nn43BA,Motorino Pizzeria Napoletana,Italian,"'139 Broadway, Brooklyn, NY 11211'",40.710559,-73.963462,4,249,$$,26:22.3
efYELOeAJ-CjKpzayEfblg,Cornerstone Cafe,Italian,"'17 Ave B, New York, NY 10009'",40.72206183,-73.98324957,4,1118,$$,26:22.3
8TEx2Za-zM_pP5MU1t8HxQ,Arte Cafe,Italian,"'106 W 73rd St, New York, NY 10023'",40.778494,-73.978869,3,608,$$,26:22.3
laQ3UStO-W9fkSaM2Y4eLw,Casa Barilla,Italian,"'1290 6th Ave, New York, NY 10019'",40.76084551,-73.9793731,3,286,$$,26:22.3
Do-Y5ZJO7NW04kjqgWpHHw,Borgatti's Ravioli & Egg Noodles,Italian,"'632 E 187th St, Bronx, NY 10458'",40.85501008,-73.88658911,5,152,$,26:22.3
7cOibAFiGbSsSWo27SLIgw,Tutto A Modo Mio,Italian,"'482 Bergen Blvd, Ridgefield, NJ 07657'",40.8244151,-73.9972534,4,347,$$,26:23.4
7lrqNMCmnC46t0sL4M5WPg,Delizia 92,Italian,"'1762 2nd Ave, New York, NY 10128'",40.78152,-73.94886,3.5,258,$,26:23.4
76y4aMBY0lT6zfJLy2EH-Q,Le Zie,Italian,"'172 7th Ave, New York, NY 10011'",40.74246,-73.9970699,3.5,307,$$,26:23.4
RfkuPrAKQRFPC3D_0ugnEQ,Patricia's of Tremont,Italian,"'3883 E Tremont Ave, Bronx, NY 10465'",40.82313156,-73.81925964,4,248,$$,26:23.4
4wDWxcGMJEgriP-6ObJsqg,Jose Luis Mediterranean Cuisine,Italian,"'186 Ave B, New York, NY 10009'",40.727861,-73.979339,5,28,$$,26:23.4
FDFE8nqstVJT07LquQ2kBA,Buon Appetito,Italian,"'906 Broadway, Bayonne, NJ 07002'",40.67835,-74.10568,4,175,$$,26:23.4
p-BHJdQ57eM-WlKTP7B44w,Antika,Italian,"'36-08 30th Ave, Astoria, NY 11106'",40.76466,-73.91722,3.5,449,$$,26:23.4
zzJA5P32V9MIHIMBIyasJw,Dante West Village,Italian,"'551 Hudson St, New York, NY 10014'",40.735202,-74.006251,4,44,$$,26:23.4
cEWF70xMbOvOhr4CDkroOw,Pronto Pizzeria,Italian,"'45-19 28th Ave, Astoria, NY 11103'",40.76346,-73.90886,4,151,$$,26:23.4
#NAME?,Da Noi Downtown Staten Island,Italian,"'138 Fingerboard Rd, Staten Island, NY 10305'",40.6070167,-74.0667212,4,87,$$$,26:23.4
YmUKLOG4sTAShvyURuq2zw,Trattoria Bianca,Italian,"'481 8th Ave, New York, NY 10001'",40.752702,-73.993694,3,137,$$,26:23.4
kVrTff8uDMSBAaceBwQ7dg,Saluggi's,Italian,"'325 Church St, New York, NY 10013'",40.720104,-74.003578,4,564,$$,26:23.4
l-oj1yA5liiFEEwoi-1ELA,Bottega Restaurant,Italian,"'1331 2nd Ave, New York, NY 10021'",40.7677346,-73.9593295,3.5,138,$$$,26:23.4
1htK0vS5FAHaXXtpAQperQ,Bread & Tulips,Italian,"'365 Park Ave S, New York, NY 10016'",40.7421,-73.98461,4,273,$$,26:23.4
WDVzL34VpkiYOtknS-NpWQ,Emilia's Restaurant,Italian,"'2331 Arthur Ave, Bronx, NY 10458'",40.85415,-73.88894,3.5,188,$$,26:23.4
889z8wsV9R1X2CAp63wrsw,Casa Apicii,Italian,"'62 W 9th St, New York, NY 10011'",40.733818,-73.998742,4,147,$$$,26:23.4
q1F09j4JFRZQJ2e11m7lGg,Salvi Restaurant,Italian,"'4220 Quentin Rd, Brooklyn, NY 11234'",40.6176699,-73.93189,4,36,$$$,26:23.4
THKnKxcaYAW4ItT8HMZvhA,Next Door,Italian,"'2005 Emmons Ave, Sheepshead Bay, NY 11235'",40.5838814,-73.9480362,4,181,$$,26:23.4
89qVlmj0Jpf2MG63ImwQig,Famous Calabria,Italian,"'27 Saint James Pl, New York, NY 10038'",40.711942,-73.999349,4,84,$,26:23.4
rhCs1nF5KTNwx-4YeyoK3g,Bartolino's Fine Italian Pizza,Italian,"'3411 Broadway, Astoria, NY 11106'",40.76073861,-73.9223789,4,46,$$,26:23.4
qoBcWhGwlcUsKIQ2nB22vA,Lombardo's of Bay Ridge,Italian,"'279 71st St, Brooklyn, NY 11209'",40.634741,-74.0284259,5,141,$$,26:23.4
z-y9GDoRr1S9Ma6b2n0A4A,Enoteca Maria,Italian,"'27 Hyatt St, Staten Island, NY 10301'",40.642,-74.07729,4,388,$$$,26:23.4
JaD3WhM5pFGTwC5e7cHaKQ,Riviera Ristorante,Italian,"'17-12 Utopia Pkwy, Whitestone, NY 11357'",40.78226,-73.79474,4.5,129,$$,26:23.4
mCLPr3PUwsO_zDehWeahbg,La Fiamma,Italian,"'440 Harrison Ave, Harrison, NJ 07029'",40.74706,-74.15431,4.5,120,$$,26:23.4
vXYFa2qzppkGiOiVPrLwDQ,Don Peppe,Italian,"'135-58 Lefferts Blvd, South Ozone Park, NY 11420'",40.66898149,-73.82163342,4,573,$$$,26:23.4
xRiLLXjeM2wOvVTYJH2__A,Barboncino Pizza & Bar,Italian,"'781 Franklin Ave, Brooklyn, NY 11238'",40.67206,-73.95717,4,988,$$,26:23.4
vPN1aX45iAZFZ_of51pihQ,Tavola 35 Bodega,Italian,"'35 Graham Ave, Brooklyn, NY 11206'",40.7026,-73.94258,5,20,$$,26:23.4
1wrryUsb7gmpehr_c9wZ7A,Un Posto Italiano,Italian,"'206 Garfield Pl, Brooklyn, NY 11215'",40.67212,-73.97693,5,41,$$,26:23.4
xwzbRRu2-4Rtl95LjUYwow,Fontanas's,Italian,"'2359 Ralph Ave, Brooklyn, NY 11234'",40.6205339,-73.917031,4,57,$$,26:23.4
WdrPI3wo7wOD2ad2cSjPeQ,Denino's Greenwich Village,Italian,"'93 Macdougal St, New York, NY 10012'",40.7294,-74.00111,4,210,$$,26:23.4
syNFp2qrQtXfH4bskQVgaA,Portale,Italian,"'126 W 18th St, New York, NY 10011'",40.74026,-73.99623,4,68,$$$,26:23.4
mofqcbvp-MVFSynU1fQNRA,Luna Restaurant,Italian,"'279 Grove St, Jersey City, NJ 07302'",40.71780304,-74.04439703,4,244,$$,26:23.4
BVg-2qLuc1owrEE1oQjXRA,The 3 Luigis,Italian,"'275 Grand Ave, Brooklyn, NY 11238'",40.6882597,-73.9626018,4,93,$,26:23.4
gvul1x9MMawVzStJpfGoLA,San Pietro Ristorante,Italian,"'18 E 54th St, New York, NY 10022'",40.7605,-73.97443,3.5,68,$$$$,26:23.4
sk7oNG7cT6Q21Wc4OCAi-w,Il Sole,Italian,"'233 Dyckman St, New York, NY 10034'",40.86612,-73.92771,3,151,$$,26:23.4
8TxtT_qnNxnriCNpzGqJdQ,Jentana Pizza Restaurant,Italian,"'5102 Fort Hamilton Pkwy, Brooklyn, NY 11219'",40.63751221,-73.99947357,4.5,62,$,26:23.4
rZ9OFoSqy8u4WECfh--ylg,Marta,Italian,"'29 E 29th St, New York, NY 10016'",40.7445882,-73.9847936,4,890,$$$,26:23.4
cl97uG2_QtiMBah-_s9w7g,Il Divo,Italian,"'1347 2nd Ave At E 71st St, New York, NY 10021'",40.76816,-73.959204,4,67,$$,26:23.4
uvQM9dckyv8RZB3hQYrKKw,The Grotto Pizzeria & Ristorante,Italian,"'69 New St, New York, NY 10004'",40.70574,-74.012402,4,148,$,26:23.4
ssGhu4n3emZ9kEPVf371IQ,Cookshop,Italian,"'156 10th Ave, New York, NY 10011'",40.7454251,-74.0056084,4,2129,$$,26:23.4
zTK8reqKrmV7U71YVHYYjg,Armani Ristorante,Italian,"'717 5th Ave, Giorgio Armani, New York, NY 10022'",40.76184632,-73.97422998,4,238,$$$,26:23.4
P1hH4JDmzCX9hs-lZ-GCNw,Prima Sarabella Italian Cuisine,Italian,"'41-08 Greenpoint Ave, Sunnyside, NY 11104'",40.74001372,-73.92378531,3.5,40,$$,26:23.4
ynQ8NJB7SEAIkuUxopHPvA,Ignazio's,Italian,"'4 Water St, Brooklyn, NY 11201'",40.703137,-73.993608,3.5,529,$$,26:23.4
8nXo6lNJlXQQIdy8Kf7J9Q,Tessa,Italian,"'349 Amsterdam Ave, New York, NY 10024'",40.7814059,-73.97918,4,387,$$$,26:23.4
r6K5RBfhlNbr-g7g3u13KA,L'angolo Trattoria Italiana,Italian,"'696 Anderson Ave, Cliffside Park, NJ 07010'",40.82835992,-73.98633376,4.5,78,$$,26:23.4
HVSi0slZGjJ6Ktg3AEixGg,Graziella Restaurant,Italian,"'3329 Francis Lewis Blvd, Flushing, NY 11358'",40.766785,-73.789634,4,68,$$,26:23.4
xxgcU_oFIox_pAmroo9WwA,Front Street Pizza,Italian,"'80 Front St, Brooklyn, NY 11201'",40.70244,-73.98943,4,367,$,26:23.4
ifIfq2EwEohCgoKnG68_LA,Villa Berulia,Italian,"'107 E 34th St, New York, NY 10016'",40.7467827,-73.9806507,4,162,$$,26:23.4
LlT5XLc88hFDcWiCKskasg,Pizzeria Giove,Italian,"'278 New Dorp Ln, Staten Island, NY 10306'",40.57215,-74.1131599,4,324,$$,26:23.4
z-zXPW4_JIHWCSCwwbQLYg,Dani's House of Pizza,Italian,"'81-28 Lefferts Blvd, Kew Gardens, NY 11415'",40.70900182,-73.83049821,3.5,1040,$,26:23.4
e7jRn5TNlF84k7PuvJ1MOA,Manducatis Rustica,Italian,"'46-33 Vernon Blvd, Long Island City, NY 11101'",40.74585751,-73.95287756,4,201,$$,26:24.5
4YWAdkX4To7SGTRo-A_Wsw,Nonna Beppa Soho,Italian,"'290 Hudson St, New York, NY 10013'",40.72564,-74.00713,4.5,88,$$,26:24.5
vmUNPvduTeWu24d--TbHAg,Ops,Italian,"'346 Himrod St, Brooklyn, NY 11237'",40.70276,-73.9171,4.5,140,$$,26:24.5
bjzBkF2FFMsdkCk50xseFQ,Etcetera Etcetera,Italian,"'352 W 44th St, New York, NY 10036'",40.75926,-73.99115,4,431,$$$,26:24.5
HbCyzokiA19bEWUp6mga_g,bibi,Italian,"'211 E 4th St, New York, NY 10009'",40.723937,-73.983519,4.5,189,$$,26:24.5
uDJw4dQiySoNCBoUalW1Ww,Lincoln Ristorante,Italian,"'142 W 65th St, New York, NY 10023'",40.77335901,-73.9835011,4,568,$$$,26:24.5
M8YwGe-wHwBGRz3DbTpqDQ,Piccolo Sogno,Italian,"'195-14 47th Ave, Flushing, NY 11358'",40.7524351,-73.7858436,4,182,$$,26:24.5
i_rg-OLXQbpRUN7O3MeCeA,Piz-zetta,Italian,"'90 Livingston St, Brooklyn, NY 11201'",40.69128341,-73.99060292,4.5,296,$,26:24.5
rlp1_EyRynmIDlJClhRNlQ,Randazzo's Clam Bar,Italian,"'2017 Emmons Ave, Brooklyn, NY 11235'",40.5838863,-73.9478455,3.5,640,$$,26:24.5
c3D2ckzacnPtdGIM8tb-_w,B Side Pizza & Wine Bar,Italian,"'370 W 51st St, New York, NY 10019'",40.76394,-73.9883399,4.5,1150,$$,26:24.5
UVQ1GxmhlDVDM2acLexJ7A,Roberto's II Ristorante,Italian,"'936 River Rd, Edgewater, NJ 07020'",40.826943,-73.973692,4,91,$$,26:24.5
_eImQkZt0MlQ0jLZH2LrTQ,GP's Restaurant,Italian,"'24 69th St, Guttenberg, NJ 07093'",40.79126,-74.00167,4.5,139,$$,26:24.5
FvlsWbL9vRrxF_z4QR2UuQ,Gino's,Italian,"'81 Catherine St, New York, NY 10038'",40.710783,-73.9963431,4,17,$,26:24.5
9DCZ8Ols3w1sfQBoKEq-hw,Vinum Restaurant & Wine Bar,Italian,"'704 Bay St, Staten Island, NY 10304'",40.62482,-74.07478,4.5,165,$$$,26:24.5
u5gLdI6l6zsPxL2kOYbyfw,Nizza,Italian,"'630 9th Ave, New York, NY 10036'",40.76018,-73.99113,3.5,752,$$,26:24.5
7AknGS1qVEyq_pHfmjkZtg,Wolf at Nordstrom NYC,Italian,"'225 W 57th St, New York, NY 10019'",40.7661522,-73.9811393,4.5,48,$$,26:24.5
2F-7XCoPS1mbdy9ioqWuqw,Serafina,Italian,"'2737 Broadway, New York, NY 10025'",40.80043,-73.96828,3,77,$$,26:24.5
zHtCLIChaKxqFXfMZQHkMQ,Speedy Romeo,Italian,"'376 Classon Ave, Brooklyn, NY 11238'",40.68751548,-73.95987447,4,596,$$,26:24.5
1Jdjm-JHIghzmNhb4F8XYA,Cafe Luna,Italian,"'1300 Hylan Blvd, Staten Island, NY 10305'",40.59649277,-74.0849762,3.5,59,$$,26:24.5
OLa3-KQO9rHjswo55E3Jgg,Trattoria La Sorrentina,Italian,"'7831 Bergenline Ave, North Bergen, NJ 07047'",40.80174,-74.00698,4.5,564,$$,26:24.5
ynw6F1JVJN54IvwLeHRn5A,Biagio's Trattoria,Italian,"'8402 Cooper Ave, Glendale, NY 11385'",40.71059537,-73.86536437,4,38,$$,26:24.5
TS2mqGtNhOzMKcSqJvrBPg,Ringolevio,Italian,"'490 Humboldt St, Brooklyn, NY 11222'",40.71907,-73.94337,4.5,283,$$,26:24.5
CcxreLJbZsO6Z775-hMWpw,St Tropez West Village,Italian,"'304 W 4th St, New York, NY 10014'",40.73704,-74.00386,4.5,175,$$,26:24.5
oEjWa3AETzPQfM3S1wRiLA,Due,Italian,"'1396 3rd Ave, New York, NY 10075'",40.77466,-73.95724,4,74,$$$,26:24.5
W8-g8yoLUuLq_US8NqnDhQ,Patsy's Pizzeria,Italian,"'1279 1st Ave, New York, NY 10065'",40.76586802,-73.95766011,3.5,284,$$,26:24.5
9fydXI0fj2s-EmlF7vm8Og,Clay,Italian,"'553 Manhattan Ave, New York, NY 10027'",40.80940022,-73.95369507,4.5,151,$$$,26:24.5
dWc0ijADaD6ZdclJ5LqQdg,Paola's Restaurant,Italian,"'1295 Madison Ave, New York, NY 10128'",40.78465466,-73.95586923,3.5,184,$$$,26:24.5
nvisU3jrXgA7xL5nEt3iXA,Don Giovanni Ristorante,Italian,"'214 10th Ave, New York, NY 10011'",40.7472138,-74.00428286,3.5,309,$$,26:24.5
AdcSx9QFwB_tc7qMs54wuA,Galioto's,Italian,"'131 Mulberry St, New York, NY 10013'",40.718476,-73.997869,5,7,$$,26:24.5
wq43ljNSuSMG81qKHE7YpQ,Sant Ambroeus West Village,Italian,"'259 West 4th St, New York, NY 10014'",40.735428,-74.003142,3.5,252,$$$,26:24.5
0xS2Jj-RZuFQKgxEWuVxzA,Armonie,Italian,"'1649 Park Ave, New York, NY 10035'",40.79979192,-73.94257535,4,107,$$,26:24.5
lnrlmxRwXwx5pru2iPKx1w,Cerasella,Italian,"'36-27 31st St, New York, NY 11106'",40.75570231,-73.93000703,5,26,$$,26:24.5
NZaq_ygLr4N8-blY5dGx-g,Paul's On Times Square,Italian,"'136 W 42nd St, New York, NY 10036'",40.75522,-73.98539,4,303,$$,26:24.5
01DAquyaFe54cYXT0SQYhA,Giovanni Venti Cinque,Italian,"'25 E 83rd St, New York, NY 10028'",40.77914575,-73.96023936,3.5,75,$$,26:24.5
SqUXuq03n51BCJ766Hr3cA,Marabella Pizzeria Restaurant,Italian,"'41-07 Greenpoint Ave, Sunnyside, NY 11104'",40.74023359,-73.92386618,3.5,129,$,26:24.5
9pVn9v3ETBV2RGX07FBENw,7 Old Fulton Restaurant,Italian,"'7 Old Fulton St, Brooklyn, NY 11201'",40.70298767,-73.99383545,2.5,284,$$,26:24.5
9W_dg9fvb-z8DBye2jfGiQ,Dazie's,Italian,"'39-41 Queens Blvd, Sunnyside, NY 11104'",40.744194,-73.924557,4,87,$$,26:24.5
dxoCLppcryrHuCt7UUbIVw,Italianissimo Restaurant,Italian,"'107 McClean Ave, Staten Island, NY 10305'",40.59856,-74.06565,4,56,$$$,26:24.5
GOEBF8Odq1SPdz4PWJx6PQ,Serafina Always,Italian,"'33 E 61st St, New York, NY 10065'",40.764789,-73.969779,3,338,$$,26:24.5
NBeQAgTo9hlJxgp9xbMO-w,Tufino Pizzeria Napoletana,Italian,"'36-08 Ditmars Blvd, Astoria, NY 11105'",40.77398,-73.9081099,4,398,$$,26:24.5
unjqnjSjpdGyP2Gqg0qJVA,marcellino tratoria & pizzeria,Italian,"'178 Mulberry St, New York, NY 10012'",40.72066,-73.99666,4,62,$$,26:24.5
wVq5VUQ9V2_ORHxVaNPuPw,Fabio's Pizzeria And Restaurant,Italian,"'635 Meeker Ave, Brooklyn, NY 11222'",40.72236,-73.94128,4,19,$$,26:24.5
xjPR3_ft-irs5oW-9UZBtA,L'itos,Italian,"'83 Henry St, New York, NY 10002'",40.71329,-73.993473,4.5,6,$$,26:24.5
pC_QwLpeL2Enk4hBgDcRqQ,Da Marino,Italian,"'220 W 49th St, New York, NY 10019'",40.76102,-73.98526,4,517,$$$,26:24.5
xXZjekBXs6wFFpK1exZJnw,Pasta by Hudson,Italian,"'1000 S 8th Ave, New York, NY 10019'",40.76700791,-73.9826598,4,111,$$,26:24.5
DCiEo7qucPaEj7Gtdj1U9A,Sant Ambroeus,Italian,"'1000 Madison Ave, New York, NY 10021'",40.77541,-73.96297,4,394,$$$,26:24.5
wlSnmuUnBMz8qYpxDVBGlw,Full Moon Pizzeria,Italian,"'600 E 187th St, Bronx, NY 10458'",40.85539,-73.88753,4,286,$,26:24.5
bppjJw5J8Ht6WgGp1bzPtQ,Porto Leggero,Italian,"'185 Hudson St, Harborside Financial Plaza V, Jersey City, NJ 07311'",40.7187593,-74.0349084,4,207,$$$,26:24.5
OrDUF3q9WNttIslLXKx0Aw,Concrete,Italian,"'906 Broadway, Brooklyn, NY 11206'",40.6977,-73.9368,4.5,101,$$,26:24.5
lunITVPTLmM2FNMnK6ScoQ,La Strada,Italian,"'5023 10th Ave, Brooklyn, NY 11219'",40.63791,-73.99967,3.5,62,$,26:24.5
TEOQx97-Zuh8No35ntqy2w,Torna A Sorrento Restaurant,Italian,"'52 Westfield Ave, Elizabeth, NJ 07208'",40.6681744,-74.2184484,4.5,48,$$,26:25.7
JYNBy2r3LVhJbLHE1bASfg,The Smith,Italian,"'1900 Broadway, New York, NY 10023'",40.77162013,-73.9818378,4,1745,$$,26:25.7
CfFjKWynWAFLO9mUTxe4Zg,Gaetana's,Italian,"'143 Christopher St, New York, NY 10014'",40.73295257,-74.00762332,3.5,293,$$,26:25.7
Z6WOPnG83sgn65SmeyGqAw,L'Artista Italian Kitchen & Bar,Italian,"'142 Hamilton Pl, New York, NY 10031'",40.824373,-73.948669,4,14,$$,26:25.7
Hv_jHNuw63oO-jtNXuWDVQ,Spunto,Italian,"'65 Carmine St, New York, NY 10014'",40.7297584,-74.0046303,4,441,$$,26:25.7
TybGiZNOipp1R1-u2k3ogA,Pomodoro,Italian,"'795 Abbott Blvd, Fort Lee, NJ 07024'",40.8310841,-73.98263298,4,201,$$,26:25.7
t-St6BqNMgecsvICeGgreA,Joe's of Avenue U,Italian,"'287 Avenue U, Brooklyn, NY 11223'",40.597072,-73.97367,4,190,$$,26:25.7
EmoMumyah3daY7K3U1zHFQ,Julie's Pizzeria & Restaurant,Italian,"'675 Onderdonk Ave, Ridgewood, NY 11385'",40.704239,-73.9072084,3.5,54,$,26:25.7
02sAHm3_CsRKE2IeT5iaPA,Table 87 - Gowanus,Italian,"'473 3rd Ave, Brooklyn, NY 11215'",40.670664,-73.991371,4,346,$$,26:25.7
rvoyaPumkhL5FA2zTqk13w,Sandwich House,Italian,"'17 Ann St, New York, NY 10038'",40.71096,-74.0077699,4,266,$,26:25.7
KLRvWv8y0Vs3x-HDgmD0VA,Paul Michael Brick Oven Cafe,Italian,"'85-19 126th St, Kew Gardens, NY 11415'",40.7040268,-73.8252041,4,169,$$,26:25.7
cwr8Mq0C2Pt0qUMj5CT8zg,Valbella Midtown,Italian,"'11 E 53rd St, Manhattan, NY 10022'",40.7602446,-73.9748551,3.5,70,$$$,26:25.7
